,depth_class,AI,MAP,MAT,PS_Bio15,TS_Bio4,TAR_Bio7,MaxTWM_Bio5,MinTCM_Bio6,MMTD_Bio2,PWM_Bio13,PDM_Bio14,Elevation,Slope,Mean_pH,Moisture,CEC,Bulk.Density,RootDepth,GPP,Sand.content,Clay.content,Silt.content,Bedrock,Shannon_EVI,LAI,AbovegroundBiomass,BelowgroundBiomass,CUE
1043,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.41,23.91304348,0.051599999,1.32,4.989700317,2.826252222,43.95176301,5.010927803,40,822,21207,4.091599941,36.3,11.8,0.026478901
1044,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.3,29.61165049,0.070149998,1.325,4.989700317,2.826252222,18,3.391371067,40,822,21207,4.091599941,36.3,11.8,0.012575507
1045,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.64,22.55813953,0.051599999,1.32,4.989700317,2.826252222,47.17111063,4.281292204,40,822,21207,4.091599941,36.3,11.8,0.059191949
1046,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.62,21.19047619,0.070149998,1.325,4.989700317,2.826252222,18,2.22750441,40,822,21207,4.091599941,36.3,11.8,0.04803918
1047,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.81,19.09090909,0.051599999,1.32,4.989700317,2.826252222,43.16360392,4.774908845,40,822,21207,4.091599941,36.3,11.8,0.027492679
1048,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.55,22.27602906,0.070149998,1.325,4.989700317,2.826252222,18,4.354259339,40,822,21207,4.091599941,36.3,11.8,0.029871785
1049,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.53,20.08928571,0.051599999,1.32,4.989700317,2.826252222,45.57061428,4.272985716,40,822,21207,4.091599941,36.3,11.8,0.021035627
1050,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.73,21.10311751,0.070149998,1.325,4.989700317,2.826252222,18,4.072971889,40,822,21207,4.091599941,36.3,11.8,0.062838158
1051,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.54,19.06976744,0.051599999,1.32,4.989700317,2.826252222,46.59203522,3.993365865,40,822,21207,4.091599941,36.3,11.8,0.062034675
1052,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.21,35.02538071,0.070149998,1.325,4.989700317,2.826252222,18,5.407263093,40,822,21207,4.091599941,36.3,11.8,0.012313114
1053,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.48,31.87660668,0.051599999,1.32,4.989700317,2.826252222,29.85279101,6.240900627,40,822,21207,4.091599941,36.3,11.8,0.024812589
1054,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.33,30.90024331,0.070149998,1.325,4.989700317,2.826252222,18,4.130588897,40,822,21207,4.091599941,36.3,11.8,0.015738464
1055,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.63,25.23364486,0.051599999,1.32,4.989700317,2.826252222,42.4766704,4.905315106,40,822,21207,4.091599941,36.3,11.8,0.017586033
1056,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.44,28.64583333,0.070149998,1.325,4.989700317,2.826252222,18,4.440345828,40,822,21207,4.091599941,36.3,11.8,0.021294715
1057,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.63,25.32467532,0.051599999,1.32,4.989700317,2.826252222,41.55252111,5.149130711,40,822,21207,4.091599941,36.3,11.8,0.079532187
1058,0-30,1.1707,1931,24.7,78.27082062,329.6681213,19.80000114,30.20000076,10.39999962,10.51666641,308,16,743.625,4.54052496,5.287672271,30.33333333,0.045166666,1.130940895,1.190203667,5.907669067,47.33333333,18,34.33333333,351,28147,3.846100092,41.5,14.6,0.33666846
1059,30-60,1.1707,1931,24.7,78.27082062,329.6681213,19.80000114,30.20000076,10.39999962,10.51666641,308,16,743.625,4.54052496,5.295764763,33,0.084449998,1.279893994,1.190203667,5.907669067,47,19.5,33.5,351,28147,3.846100092,41.5,14.6,0.409518644
1060,30-60,1.1707,1931,24.7,78.27082062,329.6681213,19.80000114,30.20000076,10.39999962,10.51666641,308,16,743.625,4.54052496,5.363000027,35,0.053099999,1.306374545,1.190203667,5.907669067,44.5,24,31.5,351,28147,3.846100092,41.5,14.6,0.401851333
1061,60-100,1.1707,1931,24.7,78.27082062,329.6681213,19.80000114,30.20000076,10.39999962,10.51666641,308,16,743.625,4.54052496,5.143021146,35,0.051499999,1.466912886,1.190203667,5.907669067,42,27,31,351,28147,3.846100092,41.5,14.6,0.417416822
1062,60-100,1.1707,1931,24.7,78.27082062,329.6681213,19.80000114,30.20000076,10.39999962,10.51666641,308,16,743.625,4.54052496,4.923016273,38,0.096799998,1.45367261,1.190203667,5.907669067,37,31,32,351,28147,3.846100092,41.5,14.6,0.471012251
1063,0-30,0.9297,1754,19.5,84.89026642,425.5762329,22.69999886,32.79999924,10.10000038,11.13333321,292,17,474,16.29374313,5.293953917,33,0.114899997,0.864480351,1.297016859,4.152215958,36,19.33333333,44.66666667,194,29512,3.01880002,25.9,11.6,0.350877717
1064,30-60,0.9297,1754,19.5,84.89026642,425.5762329,22.69999886,32.79999924,10.10000038,11.13333321,292,17,474,16.29374313,5.462587929,31.5,0.095999998,0.942266969,1.297016859,4.152215958,38.5,28.5,33,194,29512,3.01880002,25.9,11.6,0.364866302
1065,30-60,0.9297,1754,19.5,84.89026642,425.5762329,22.69999886,32.79999924,10.10000038,11.13333321,292,17,474,16.29374313,5.639609022,31,0.134949997,1.182246962,1.297016859,4.152215958,34,33,33,194,29512,3.01880002,25.9,11.6,0.449058555
1066,60-100,0.9297,1754,19.5,84.89026642,425.5762329,22.69999886,32.79999924,10.10000038,11.13333321,292,17,474,16.29374313,5.799743319,31,0.134199997,1.217002686,1.297016859,4.152215958,33,33,34,194,29512,3.01880002,25.9,11.6,0.433844707
1067,60-100,0.9297,1754,19.5,84.89026642,425.5762329,22.69999886,32.79999924,10.10000038,11.13333321,292,17,474,16.29374313,5.934577749,31,0.138599997,1.238518133,1.297016859,4.152215958,27,37,37,194,29512,3.01880002,25.9,11.6,0.458492361
1068,0-30,0.8265,1423,15.6,77.87659454,413.0932312,21.69999886,21.89999962,0.200000003,10.60833359,189,18,2453.75,3.423894644,4.446988872,28.33333333,0.196033329,0.515268084,1.083390594,2.778789282,33,24,43,940,26164,2.244499922,56.9,16.3,0.352278201
1069,30-60,0.8265,1423,15.6,77.87659454,413.0932312,21.69999886,21.89999962,0.200000003,10.60833359,189,18,2453.75,3.423894644,4.784542821,31.5,0.155449997,0.594709737,1.083390594,2.778789282,26,27.5,46,940,26164,2.244499922,56.9,16.3,0.324129795
1070,30-60,0.8265,1423,15.6,77.87659454,413.0932312,21.69999886,21.89999962,0.200000003,10.60833359,189,18,2453.75,3.423894644,4.910912192,30.5,0.180199996,0.675806425,1.083390594,2.778789282,22.5,31,46,940,26164,2.244499922,56.9,16.3,0.36198907
1071,60-100,0.8265,1423,15.6,77.87659454,413.0932312,21.69999886,21.89999962,0.200000003,10.60833359,189,18,2453.75,3.423894644,5.054168359,30,0.192799996,0.828069593,1.083390594,2.778789282,24,29,46,940,26164,2.244499922,56.9,16.3,0.405819439
1072,60-100,0.8265,1423,15.6,77.87659454,413.0932312,21.69999886,21.89999962,0.200000003,10.60833359,189,18,2453.75,3.423894644,5.045408713,31,0.073499998,0.990262968,1.083390594,2.778789282,20,61,16,940,26164,2.244499922,56.9,16.3,0.441291332
1073,0-30,0.6268,1213,7.8,64.88144684,481.8399353,24.40000153,21.70000076,-2.700000048,11.55000019,139,10,2709.75,17.12461662,6.024539572,25,0.072999998,0.895926005,4.791332722,0,28.66666667,24.66666667,46.66666667,571,28715,1.975800037,92.8,22.8,0.356097014
1074,30-60,0.6268,1213,7.8,64.88144684,481.8399353,24.40000153,21.70000076,-2.700000048,11.55000019,139,10,2709.75,17.12461662,6.083318442,25,0.119849997,0.932336762,4.791332722,0,30,26,44,571,28715,1.975800037,92.8,22.8,0.403128295
1075,30-60,0.6268,1213,7.8,64.88144684,481.8399353,24.40000153,21.70000076,-2.700000048,11.55000019,139,10,2709.75,17.12461662,6.387107465,25,0.065449999,1.020053588,4.791332722,0,31,27.5,41.5,571,28715,1.975800037,92.8,22.8,0.400288073
1076,60-100,0.6268,1213,7.8,64.88144684,481.8399353,24.40000153,21.70000076,-2.700000048,11.55000019,139,10,2709.75,17.12461662,6.462807787,25,0.060099999,0.98364283,4.791332722,0,32,28,40,571,28715,1.975800037,92.8,22.8,0.419348885
1077,60-100,0.6268,1213,7.8,64.88144684,481.8399353,24.40000153,21.70000076,-2.700000048,11.55000019,139,10,2709.75,17.12461662,6.639854872,25,0.055399999,0.981987796,4.791332722,0,37,30,33,571,28715,1.975800037,92.8,22.8,0.424754381
1078,0-30,0.6608,814,3.5,71.95832825,587.5299683,25.5,20,-5.5,10.04166698,148,7,2758.4375,26.07500076,5.591513281,34,0.132866664,0.996883105,0.656137943,0,41.33333333,13.33333333,45.33333333,1269,32880,1.830199957,0.7,3,0.33520156
1079,30-60,0.6608,814,3.5,71.95832825,587.5299683,25.5,20,-5.5,10.04166698,148,7,2758.4375,26.07500076,5.71791731,34,0.105649998,1.029983794,0.656137943,0,37,16,47,1269,32880,1.830199957,0.7,3,0.305176091
1080,30-60,0.6608,814,3.5,71.95832825,587.5299683,25.5,20,-5.5,10.04166698,148,7,2758.4375,26.07500076,5.928711992,34,0.113349997,1.124320757,0.656137943,0,37,18,45,1269,32880,1.830199957,0.7,3,0.324020448
1081,60-100,0.6608,814,3.5,71.95832825,587.5299683,25.5,20,-5.5,10.04166698,148,7,2758.4375,26.07500076,6.088932933,34,0.125499997,1.089565034,0.656137943,0,38,19,43,1269,32880,1.830199957,0.7,3,0.36401489
1082,60-100,0.6608,814,3.5,71.95832825,587.5299683,25.5,20,-5.5,10.04166698,148,7,2758.4375,26.07500076,6.189907129,34,0.117999997,1.051499242,0.656137943,0,35,20,44,1269,32880,1.830199957,0.7,3,0.374532607
1083,0-30,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,6.16,37.03,0.144499997,0.86,0.488288701,0,39,19,42,1429,35688,3.160599947,51.1,19.1,0.528584583
1084,0-30,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,5.41,42.3,0.144499997,0.78,0.488288701,0,39,19,42,1429,35688,3.160599947,51.1,19.1,0.494687356
1085,0-30,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,5.21,35,0.144499997,0.87,0.488288701,0,39,19,42,1429,35688,3.160599947,51.1,19.1,0.390246235
1086,0-30,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,5.16,34.2,0.142899997,0.8,0.488288701,0,42,18,41,1429,35688,3.160599947,51.1,19.1,0.331266623
1087,0-30,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,5.35,36.7,0.146999997,0.77,0.488288701,0,45,17,38,1429,35688,3.160599947,51.1,19.1,0.350909982
1088,30-60,0.6926,803.7,7.1,89.05257416,629.3519287,26.89999962,22.79999924,-4.099999905,9.674999237,156,4,2536.0625,22.76040649,5.11,47.6,0.102399998,1,0.488288701,0,42,18,40,1429,35688,3.160599947,51.1,19.1,0.367258444
1089,0-30,0.1758,120,10,60.79827118,1336.005493,47.20000076,26.70000076,-20.5,11.15000057,36,4,1385.1875,3.989367008,8.67,35,0.131999997,1.35,0.18310827,0,34,16,50,2318,29955,0.767400026,0.4,1.9,0.531182786
1090,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.343861949
1091,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.343861949
1092,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.343861949
1093,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.343861949
1094,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.371989607
1095,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.371989607
1096,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.371989607
1097,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.371989607
1098,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.273827835
1099,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.273827835
1100,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.273827835
1101,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.273827835
1102,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.247201722
1103,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.293185872
1104,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.262984097
1105,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.309299993,1.155,3.356984854,0,39,16,45,1296,26803,4.148700237,40,14,0.312964866
1106,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.271414304
1107,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.314619237
1108,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.319375487
1109,0-30,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.5,29,0.260499994,1.19,3.356984854,0,40,17,43,1296,26803,4.148700237,40,14,0.355899431
1110,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.291734319
1111,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.278811236
1112,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.317536083
1113,30-60,0.8341,868,4.183333397,102.6025009,1297.089966,47.90000153,25.29999924,-22.60000038,12.36666679,227,6,726.3125,11.18177605,6.35,29,0.236549995,1.36,3.356984854,0,38,19,43,1296,26803,4.148700237,40,14,0.280476797
1114,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.487889273,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.349659384
1115,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.446366782,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391932727
1116,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.570934256,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.299212298
1117,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.266435986,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.416830795
1118,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.335640138,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391801055
1119,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.487889273,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.349659384
1120,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.446366782,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391932727
1121,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.570934256,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.299212298
1122,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.266435986,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.416830795
1123,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.335640138,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391801055
1124,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.487889273,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.349659384
1125,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.446366782,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391932727
1126,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.570934256,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.299212298
1127,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.266435986,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.416830795
1128,0-30,0.8386,871,3.991666794,103.1467361,1292.980713,47.80000305,25.10000038,-22.70000076,12.33333302,229,6,777.3125,8.484367371,3.335640138,29,0.293033327,1.166666667,3.356984854,0,39.33333333,16.33333333,44.33333333,1296,26803,4.148700237,37.6,13.4,0.391801055
